session_id,user_id,session_start,session_duration,device_type,location,pages_visited,revenue
session_000349,user_0711,2024-02-21 07:57:42,1986,desktop,DE,7,0.0
session_000350,user_0903,2024-04-26 05:15:42,591,mobile,CA,11,0.0
session_000351,user_0625,2024-09-09 10:37:39,702,mobile,JP,12,460.74812108082955
session_000352,user_0704,2024-06-20 19:18:59,3552,desktop,UK,15,0.0
session_000353,user_0360,2024-06-15 18:11:35,1318,desktop,DE,5,304.48954026403914
session_000354,user_0292,2024-10-29 12:31:24,2858,desktop,FR,4,0.0
session_000355,user_0662,2024-01-22 04:37:16,3240,desktop,BR,7,254.7954452236022
session_000356,user_0911,2024-01-05 16:28:21,1509,mobile,CA,7,0.0
session_000357,user_0782,2024-07-01 22:10:28,3185,desktop,US,10,0.0
session_000358,user_0972,2024-11-02 12:42:57,1660,tablet,FR,11,0.0
session_000359,user_0085,2024-09-05 18:14:24,2227,tablet,MX,3,0.0
session_000360,user_0998,2024-11-09 19:39:57,666,tablet,JP,7,0.0
session_000361,user_0318,2024-09-28 08:07:52,1821,tablet,DE,1,66.83342495674044
session_000362,user_0624,2024-01-22 08:54:14,1296,tablet,CA,2,16.205836064154603
session_000363,user_0976,2024-05-14 15:31:33,2172,tablet,FR,3,0.0
session_000364,user_0790,2024-12-15 11:39:07,150,mobile,AU,5,0.0
session_000365,user_0509,2024-06-25 18:45:02,2122,mobile,US,8,0.0
session_000366,user_0916,2024-08-10 21:15:01,2791,tablet,UK,4,0.0
session_000367,user_0251,2024-01-18 20:34:44,1962,mobile,AU,15,466.2684378070209
session_000368,user_0823,2024-12-20 22:36:34,2954,tablet,AU,4,0.0
session_000369,user_0846,2024-01-31 05:57:36,2371,mobile,UK,9,35.80935305266624
session_000370,user_0048,2024-06-04 16:53:25,312,mobile,FR,13,0.0
session_000371,user_0378,2024-03-18 22:23:26,1224,tablet,FR,12,315.13158670713125
session_000372,user_0792,2024-10-28 07:46:52,830,tablet,IN,13,0.0
session_000373,user_0239,2024-07-29 07:34:01,1448,tablet,US,6,0.0
session_000374,user_0107,2024-03-20 16:33:00,2200,desktop,AU,8,0.0
session_000375,user_0096,2024-01-18 01:10:48,978,tablet,AU,12,376.470705431716
session_000376,user_0098,2024-07-15 06:55:41,576,tablet,AU,2,0.0
session_000377,user_0243,2024-04-23 06:37:03,1099,mobile,AU,12,0.0
session_000378,user_0077,2024-03-19 17:25:07,587,tablet,UK,3,0.0
session_000379,user_0549,2024-05-19 03:28:51,3185,desktop,BR,5,0.0
session_000380,user_0847,2024-09-30 16:19:29,2884,tablet,US,4,0.0
session_000381,user_0992,2024-05-18 03:45:46,1653,tablet,US,11,0.0
session_000382,user_0876,2024-06-24 14:49:13,2307,tablet,IN,4,0.0
session_000383,user_0013,2024-01-24 22:47:54,3431,desktop,CA,4,0.0
session_000384,user_0597,2024-08-15 15:01:21,1090,desktop,US,2,0.0
session_000385,user_0927,2024-11-25 01:10:45,3427,mobile,UK,1,0.0
session_000386,user_0842,2024-10-08 08:11:05,1647,mobile,US,7,0.0
session_000387,user_0282,2024-04-18 16:26:00,1856,desktop,US,10,0.0
session_000388,user_0904,2024-08-01 20:47:25,1992,desktop,UK,5,215.4250623862022
session_000389,user_0256,2024-09-01 23:03:25,3315,tablet,US,7,393.13872575425825
session_000390,user_0353,2024-12-20 10:45:58,2346,tablet,JP,7,0.0
session_000391,user_0918,2024-11-10 20:10:21,3218,mobile,US,13,0.0
session_000392,user_0998,2024-03-02 23:48:39,440,desktop,DE,5,0.0
session_000393,user_0590,2024-11-24 17:59:57,3296,mobile,JP,15,96.28918011419512
session_000394,user_0326,2024-11-09 02:25:26,3053,tablet,JP,15,182.32425275671318
session_000395,user_0578,2024-02-25 04:29:21,2336,desktop,BR,9,0.0
session_000396,user_0617,2024-03-25 23:26:49,111,tablet,BR,1,0.0
session_000397,user_0735,2024-03-09 22:02:45,3316,mobile,US,1,0.0
session_000398,user_0867,2024-07-23 09:25:25,3555,mobile,UK,6,0.0
session_000399,user_0310,2024-05-05 06:52:47,588,desktop,AU,13,248.7280093736822
session_000400,user_0711,2024-12-11 11:40:29,2543,mobile,DE,11,0.0
session_000401,user_0131,2024-03-10 00:21:40,3015,desktop,MX,7,0.0
session_000402,user_0617,2024-05-03 13:59:47,3342,tablet,DE,11,0.0
session_000403,user_0244,2024-05-14 16:30:16,1338,desktop,UK,14,357.39324844116
session_000404,user_0012,2024-04-12 23:57:32,888,desktop,UK,6,0.0
session_000405,user_0449,2024-10-11 12:10:56,1748,desktop,AU,8,442.06762258387477
session_000406,user_0808,2024-12-01 13:32:11,2397,tablet,DE,3,0.0
session_000407,user_0327,2024-04-11 09:53:11,458,desktop,JP,3,0.0
session_000408,user_0347,2024-08-18 16:45:57,2543,mobile,US,7,0.0
session_000409,user_0055,2024-02-09 07:47:28,1386,desktop,DE,7,0.0
session_000410,user_0677,2024-04-19 07:59:06,1248,desktop,UK,1,0.0
session_000411,user_0370,2024-01-02 11:33:49,1781,desktop,FR,14,0.0
session_000412,user_0212,2024-03-07 08:16:17,2644,mobile,UK,8,423.4468464299989
session_000413,user_0917,2024-09-13 17:20:23,1115,desktop,IN,7,100.59179806560316
session_000414,user_0046,2024-04-12 06:05:46,1831,mobile,FR,4,0.0
session_000415,user_0088,2024-09-16 11:31:37,1438,tablet,AU,13,281.2649340173753
session_000416,user_0429,2024-07-26 23:21:21,2844,mobile,MX,15,0.0
session_000417,user_0515,2024-08-09 20:09:20,2146,tablet,MX,3,0.0
session_000418,user_0996,2024-03-23 06:57:33,3341,desktop,CA,1,0.0
session_000419,user_0855,2024-08-19 02:14:46,1086,mobile,UK,2,0.0
session_000420,user_0533,2024-06-26 22:20:03,80,tablet,MX,10,0.0
session_000421,user_0581,2024-08-16 07:56:35,2416,desktop,UK,10,0.0
session_000422,user_0899,2024-06-08 13:46:21,1111,mobile,BR,10,0.0
session_000423,user_0634,2024-08-24 09:04:41,2818,tablet,AU,1,0.0
session_000424,user_0764,2024-07-03 13:21:16,1130,mobile,US,6,410.519103399586
session_000425,user_0879,2024-09-27 08:53:39,2835,desktop,DE,3,0.0
session_000426,user_0276,2024-10-10 00:54:10,1737,tablet,UK,4,226.44113304899145
session_000427,user_0778,2024-07-19 14:08:31,3582,mobile,US,9,0.0
session_000428,user_0139,2024-10-30 02:56:25,3516,tablet,MX,1,0.0
session_000429,user_0256,2024-01-13 20:14:40,1899,desktop,JP,12,0.0
session_000430,user_0651,2024-12-24 11:40:09,537,tablet,US,4,192.50871315230054
session_000431,user_0601,2024-08-02 02:48:09,1462,mobile,CA,14,0.0
session_000432,user_0029,2024-05-30 03:03:11,233,desktop,MX,13,0.0
session_000433,user_0276,2024-09-10 01:14:02,1707,tablet,US,14,0.0
session_000434,user_0663,2024-03-08 06:20:49,2492,desktop,DE,5,0.0
session_000435,user_0434,2024-12-13 18:30:22,1572,mobile,BR,5,265.1125701808355
session_000436,user_0407,2024-08-14 23:48:54,449,desktop,IN,11,285.1139874547544
session_000437,user_0624,2024-04-19 18:44:22,1252,tablet,UK,8,0.0
session_000438,user_0268,2024-09-11 19:28:40,2942,tablet,FR,4,450.84665192529246
session_000439,user_0414,2024-09-13 12:35:19,1339,tablet,CA,12,0.0
session_000440,user_0415,2024-05-30 18:59:04,3047,desktop,MX,12,0.0
session_000441,user_0703,2024-07-26 15:09:37,2644,mobile,JP,9,93.29346539015289
session_000442,user_0186,2024-04-24 02:15:57,429,mobile,CA,12,0.0
session_000443,user_0970,2024-09-20 23:22:42,1404,tablet,UK,4,0.0
session_000444,user_0381,2024-04-11 04:35:17,2428,mobile,BR,14,320.85440438949735
session_000445,user_0967,2024-08-29 00:55:15,321,mobile,DE,9,0.0
session_000446,user_0056,2024-12-04 04:54:08,3528,desktop,CA,4,177.90824361521004
session_000447,user_0147,2024-05-02 20:54:27,3562,tablet,CA,13,0.0
session_000448,user_0650,2024-01-23 12:43:33,49,mobile,FR,4,382.9847077953496
session_000449,user_0805,2024-10-23 12:58:49,3223,desktop,CA,10,222.51859300143192
session_000450,user_0393,2024-01-02 19:31:10,184,tablet,DE,12,16.897788175069746
session_000451,user_0196,2024-01-07 22:59:25,2801,desktop,DE,4,0.0
session_000452,user_0516,2024-08-16 14:48:30,1283,desktop,UK,14,474.7470537759782
session_000453,user_0611,2024-07-22 13:07:49,1413,mobile,CA,6,0.0
session_000454,user_0971,2024-12-18 04:52:00,3355,mobile,US,4,0.0
session_000455,user_0604,2024-07-14 23:31:32,722,desktop,JP,12,0.0
session_000456,user_0790,2024-07-26 16:04:36,2582,desktop,MX,1,0.0
session_000457,user_0427,2024-06-21 13:18:33,1587,desktop,IN,5,0.0
session_000458,user_0309,2024-06-12 10:48:22,2740,desktop,IN,5,0.0
session_000459,user_0524,2024-10-06 03:23:12,2560,desktop,FR,2,0.0
session_000460,user_0852,2024-07-22 04:04:30,856,mobile,AU,5,88.58306332907672
session_000461,user_0339,2024-04-01 01:44:51,41,desktop,UK,15,0.0
session_000462,user_0799,2024-07-17 17:26:22,337,tablet,UK,15,0.0
session_000463,user_0271,2024-06-29 07:22:43,235,desktop,CA,14,0.0
session_000464,user_0437,2024-10-13 19:41:36,504,desktop,US,1,0.0
session_000465,user_0916,2024-06-18 23:47:41,2576,mobile,UK,6,409.3325018728832
session_000466,user_0279,2024-11-20 13:21:58,1609,tablet,BR,13,0.0
session_000467,user_0713,2024-10-09 02:38:32,270,desktop,UK,7,456.50111302336785
session_000468,user_0186,2024-08-25 09:56:41,1585,mobile,MX,1,0.0
session_000469,user_0495,2024-12-23 10:43:51,2029,desktop,AU,8,138.19030494196002
session_000470,user_0786,2024-10-15 19:04:34,2391,tablet,MX,4,338.22373552501455
session_000471,user_0705,2024-09-29 01:52:50,2562,desktop,AU,11,0.0
session_000472,user_0153,2024-11-21 20:21:16,3415,tablet,MX,1,15.705985019097955
session_000473,user_0873,2024-07-11 13:30:59,3591,desktop,UK,13,0.0
session_000474,user_0520,2024-03-27 11:46:30,2284,tablet,AU,7,227.65254946513494
session_000475,user_0459,2024-02-04 04:24:16,3538,mobile,BR,6,0.0
session_000476,user_0414,2024-06-09 03:16:25,176,tablet,IN,1,0.0
session_000477,user_0912,2024-07-16 10:03:04,2333,desktop,BR,6,188.03781400920738
session_000478,user_0340,2024-08-05 12:59:03,3173,tablet,MX,8,0.0
session_000479,user_0778,2024-09-12 21:29:19,938,desktop,JP,6,482.5725048926266
session_000480,user_0383,2024-09-29 16:00:34,465,desktop,CA,8,0.0
session_000481,user_0261,2024-08-25 05:33:04,832,desktop,UK,15,0.0
session_000482,user_0734,2024-05-11 05:46:08,471,mobile,US,15,320.2878291186575
session_000483,user_0469,2024-09-12 17:15:40,2443,tablet,CA,8,0.0
session_000484,user_0859,2024-08-15 05:43:13,2008,tablet,CA,12,0.0
session_000485,user_0674,2024-08-21 05:29:40,2512,mobile,IN,15,0.0
session_000486,user_0281,2024-06-03 12:25:01,1434,mobile,BR,13,212.24528167573345
session_000487,user_0307,2024-11-23 10:01:23,2903,tablet,JP,12,0.0
session_000488,user_0640,2024-10-04 10:32:47,1220,tablet,JP,15,0.0
session_000489,user_0516,2024-07-29 16:23:13,2873,tablet,JP,12,245.38126197140713
session_000490,user_0966,2024-09-16 02:21:22,2938,mobile,IN,5,0.0
session_000491,user_0026,2024-05-27 21:58:07,625,desktop,US,4,0.0
session_000492,user_0150,2024-11-21 23:36:20,284,tablet,FR,4,0.0
session_000493,user_0631,2024-12-03 02:40:33,2796,tablet,IN,14,327.0885277168644
session_000494,user_0804,2024-11-05 11:01:40,3301,tablet,FR,12,0.0
session_000495,user_0990,2024-08-02 10:10:27,250,desktop,FR,4,0.0
session_000496,user_0934,2024-09-03 03:20:12,2916,tablet,JP,13,0.0
session_000497,user_0302,2024-06-23 07:15:29,756,tablet,UK,3,0.0
session_000498,user_0439,2024-04-18 09:30:52,2309,mobile,CA,3,0.0
session_000499,user_0041,2024-02-29 16:37:09,1351,tablet,US,13,466.86711412988353
session_000500,user_0809,2024-08-10 09:44:11,2283,mobile,UK,13,267.4435829205914
session_000501,user_0070,2024-11-01 08:27:28,2099,desktop,AU,9,0.0
session_000502,user_0680,2024-05-08 21:22:42,1386,mobile,FR,4,312.9574944819842
session_000503,user_0844,2024-10-19 02:23:40,2689,desktop,UK,11,324.70953435237357
session_000504,user_0250,2024-01-16 11:40:58,2825,mobile,AU,15,0.0
session_000505,user_0026,2024-12-19 22:15:59,2147,mobile,IN,13,0.0
session_000506,user_0329,2024-07-18 13:50:44,367,desktop,CA,13,0.0
session_000507,user_0886,2024-09-23 04:26:21,1767,desktop,DE,9,0.0
session_000508,user_0663,2024-11-13 04:42:08,325,tablet,CA,1,0.0
session_000509,user_0183,2024-11-04 10:37:06,1061,tablet,UK,10,412.59346612949935
session_000510,user_0646,2024-06-06 01:43:43,1803,mobile,US,7,324.29714577600345
session_000511,user_0065,2024-10-20 14:03:48,3085,tablet,US,12,0.0
session_000512,user_0806,2024-09-23 08:51:08,1264,tablet,UK,5,0.0
session_000513,user_0486,2024-03-01 17:02:25,2215,desktop,CA,12,0.0
session_000514,user_0306,2024-09-20 00:47:29,3286,tablet,JP,1,0.0
session_000515,user_0587,2024-08-19 17:13:35,1644,tablet,IN,2,0.0
session_000516,user_0217,2024-06-09 06:13:07,2675,tablet,CA,3,0.0
session_000517,user_0186,2024-09-17 13:58:02,3305,tablet,US,14,495.1374470979973
session_000518,user_0075,2024-04-22 21:04:45,2781,desktop,FR,2,0.0
session_000519,user_0132,2024-09-17 16:55:41,2714,desktop,UK,5,313.5627308056231
session_000520,user_0337,2024-08-27 08:43:40,2730,mobile,MX,3,0.0
session_000521,user_0173,2024-01-02 21:02:11,1312,desktop,DE,12,0.0
session_000522,user_0696,2024-10-11 15:48:05,1388,mobile,BR,8,0.0
session_000523,user_0662,2024-08-23 14:10:46,365,mobile,CA,15,0.0
session_000524,user_0745,2024-01-30 06:46:42,106,tablet,US,14,0.0
session_000525,user_0565,2024-04-11 05:07:12,2256,tablet,BR,11,119.42025733593397
session_000526,user_0751,2024-11-28 21:20:56,1221,desktop,BR,9,0.0
session_000527,user_0869,2024-11-09 05:29:53,2545,tablet,CA,13,97.78114011522418
session_000528,user_0676,2024-12-04 17:26:52,628,tablet,BR,6,0.0
session_000529,user_0379,2024-03-31 21:12:43,205,tablet,DE,9,454.7857853607507
session_000530,user_0903,2024-01-19 00:49:42,193,tablet,JP,2,0.0
session_000531,user_0593,2024-07-30 09:42:37,2365,desktop,AU,11,0.0
session_000532,user_0530,2024-04-07 16:57:19,1571,desktop,IN,7,182.92002380226558
session_000533,user_0909,2024-08-22 15:39:16,57,tablet,CA,8,0.0
session_000534,user_0154,2024-03-13 14:05:13,674,mobile,MX,12,0.0
session_000535,user_0738,2024-02-14 00:23:35,2002,tablet,BR,8,0.0
session_000536,user_0250,2024-01-17 18:08:03,553,tablet,MX,3,0.0
session_000537,user_0058,2024-03-05 14:24:50,1087,desktop,IN,7,0.0
session_000538,user_0970,2024-02-03 07:14:02,917,mobile,MX,8,416.87815160509757
session_000539,user_0147,2024-11-04 14:21:30,2416,desktop,MX,11,260.29440514456587
session_000540,user_0611,2024-08-17 08:45:13,311,desktop,AU,7,18.115687363973166
session_000541,user_0701,2024-06-12 00:46:23,3415,desktop,MX,2,451.7880269976452
session_000542,user_0516,2024-10-19 04:43:09,511,desktop,BR,11,0.0
session_000543,user_0535,2024-06-12 09:03:33,1547,desktop,IN,7,0.0
session_000544,user_0359,2024-08-16 18:19:33,3325,tablet,MX,2,0.0
session_000545,user_0291,2024-08-20 08:29:19,2257,mobile,FR,4,374.3863838673906
session_000546,user_0121,2024-07-20 20:31:53,59,mobile,DE,12,0.0
session_000547,user_0668,2024-08-15 08:02:44,1068,mobile,IN,7,0.0
session_000548,user_0774,2024-03-20 02:33:45,1722,tablet,IN,8,0.0
session_000549,user_0592,2024-05-13 17:38:00,3201,tablet,AU,12,0.0
session_000550,user_0458,2024-10-31 03:06:26,2894,desktop,UK,4,402.41832934157804
session_000551,user_0714,2024-09-22 20:36:11,2925,desktop,CA,7,0.0
session_000552,user_0483,2024-12-25 13:39:26,2488,mobile,UK,2,0.0
session_000553,user_0954,2024-06-04 14:16:50,2544,tablet,IN,5,0.0
session_000554,user_0656,2024-07-10 23:50:50,1828,desktop,DE,14,0.0
session_000555,user_0803,2024-08-20 19:53:02,2121,tablet,DE,10,0.0
session_000556,user_1000,2024-03-02 03:29:29,385,mobile,AU,6,0.0
session_000557,user_0755,2024-09-30 06:13:54,311,desktop,IN,5,0.0
session_000558,user_0987,2024-11-12 17:08:58,1162,desktop,MX,4,0.0
session_000559,user_0417,2024-07-15 14:28:51,466,tablet,UK,9,0.0
session_000560,user_0898,2024-07-27 21:37:22,3360,tablet,FR,12,0.0
session_000561,user_0776,2024-05-11 21:52:03,3206,mobile,BR,15,0.0
session_000562,user_0392,2024-09-03 02:09:21,3260,desktop,DE,13,0.0
session_000563,user_0718,2024-11-19 04:27:08,1108,desktop,FR,2,376.9061846459403
session_000564,user_0954,2024-03-10 07:36:27,1981,mobile,JP,4,0.0
session_000565,user_0511,2024-10-13 06:23:02,847,desktop,DE,14,419.12083523236777
session_000566,user_0365,2024-03-01 13:59:02,3220,desktop,UK,15,0.0
session_000567,user_0783,2024-11-28 20:39:05,2247,desktop,BR,6,492.8270513689797
session_000568,user_0890,2024-04-16 16:41:50,2040,desktop,IN,5,377.58299903993264
session_000569,user_0819,2024-06-13 08:17:05,1989,tablet,US,9,180.1715912142492
session_000570,user_1000,2024-02-16 17:54:45,2890,tablet,BR,6,113.26866899370938
session_000571,user_0104,2024-05-06 09:17:06,1511,tablet,FR,3,240.95922872184317
session_000572,user_0352,2024-05-22 02:39:37,783,mobile,AU,4,0.0
session_000573,user_0287,2024-06-24 01:05:55,766,tablet,CA,10,0.0
session_000574,user_0569,2024-06-16 20:34:14,3537,mobile,DE,3,0.0
session_000575,user_0181,2024-06-12 16:51:26,2076,desktop,IN,9,394.8131389800004
session_000576,user_0880,2024-08-08 12:36:04,225,mobile,UK,12,0.0
session_000577,user_0461,2024-10-16 04:06:42,1400,mobile,JP,6,0.0
session_000578,user_0422,2024-02-17 02:00:55,1468,tablet,MX,4,0.0
session_000579,user_0364,2024-05-06 06:03:39,2787,tablet,BR,13,0.0
session_000580,user_0475,2024-09-02 07:59:03,623,desktop,JP,7,0.0
session_000581,user_0082,2024-03-03 21:56:40,1437,desktop,JP,6,0.0
session_000582,user_0278,2024-12-10 17:53:14,1852,mobile,MX,9,0.0
session_000583,user_0129,2024-10-09 15:19:50,991,tablet,FR,12,0.0
session_000584,user_0098,2024-01-25 18:35:17,1968,tablet,US,1,0.0
session_000585,user_0269,2024-08-28 01:07:47,666,desktop,AU,5,0.0
session_000586,user_0135,2024-07-23 13:35:39,3464,desktop,US,1,335.1390762988642
session_000587,user_0479,2024-12-04 05:21:36,2244,mobile,IN,8,274.2509085442718
session_000588,user_0612,2024-06-26 07:17:35,2614,tablet,MX,7,0.0
session_000589,user_0494,2024-07-28 14:04:17,960,desktop,BR,5,0.0
session_000590,user_0536,2024-11-12 15:53:25,3135,desktop,JP,5,239.90699806957284
session_000591,user_0307,2024-01-04 13:07:19,3167,mobile,FR,10,0.0
session_000592,user_0904,2024-08-05 16:44:43,1820,mobile,DE,3,0.0
session_000593,user_0270,2024-01-31 18:17:17,1759,tablet,DE,9,0.0
session_000594,user_0292,2024-09-08 20:03:27,3073,tablet,FR,7,0.0
session_000595,user_0653,2024-06-25 20:06:16,2560,mobile,FR,12,0.0
session_000596,user_0993,2024-07-26 18:17:19,120,desktop,UK,5,0.0
session_000597,user_0093,2024-02-28 12:28:25,90,mobile,DE,6,0.0
session_000598,user_0475,2024-09-27 15:54:11,3271,desktop,JP,2,0.0
session_000599,user_0074,2024-07-29 22:54:57,1955,desktop,DE,15,0.0
session_000600,user_0998,2024-10-25 07:38:11,2957,desktop,AU,13,0.0
session_000601,user_0472,2024-10-12 13:42:18,3187,desktop,IN,11,0.0
session_000602,user_0959,2024-05-05 11:10:01,679,tablet,US,12,0.0
session_000603,user_0204,2024-05-19 23:25:11,243,tablet,DE,2,0.0
session_000604,user_0599,2024-02-16 11:12:54,1651,desktop,US,1,0.0
session_000605,user_0381,2024-10-26 08:20:55,396,desktop,CA,8,0.0
session_000606,user_0062,2024-05-18 01:39:53,2670,desktop,IN,13,249.04301214226012
session_000607,user_0808,2024-09-07 08:32:09,3129,mobile,BR,12,0.0
session_000608,user_0257,2024-12-15 00:08:48,191,mobile,BR,9,0.0
session_000609,user_0557,2024-05-15 00:28:10,1355,tablet,BR,5,0.0
session_000610,user_0071,2024-07-25 06:33:34,664,mobile,FR,14,189.88522643222433
session_000611,user_0389,2024-10-11 22:11:08,789,desktop,MX,14,0.0
session_000612,user_0675,2024-07-28 07:26:19,3384,mobile,DE,9,0.0
session_000613,user_0331,2024-06-08 03:39:18,2655,mobile,UK,2,0.0
session_000614,user_0183,2024-12-05 05:32:34,158,desktop,UK,8,0.0
session_000615,user_0674,2024-07-09 06:17:19,2183,tablet,MX,5,0.0
session_000616,user_0953,2024-12-23 16:40:13,884,tablet,BR,15,0.0
session_000617,user_0370,2024-08-04 17:07:20,3075,mobile,JP,13,0.0
session_000618,user_0752,2024-01-28 08:03:53,3447,mobile,UK,4,57.58843257725464
session_000619,user_0395,2024-03-14 13:53:56,821,tablet,DE,10,0.0
session_000620,user_0765,2024-02-10 23:27:48,3168,tablet,MX,6,0.0
session_000621,user_0171,2024-11-03 18:16:38,768,tablet,AU,9,175.3813065751688
session_000622,user_0956,2024-05-16 19:53:54,1320,tablet,JP,14,0.0
session_000623,user_0624,2024-04-03 11:41:48,2336,tablet,DE,7,385.19702762079953
session_000624,user_0459,2024-06-03 05:09:08,30,tablet,US,5,0.0
session_000625,user_0007,2024-04-26 15:18:55,938,desktop,JP,1,472.2404740598976
session_000626,user_0524,2024-08-04 01:18:25,2367,tablet,CA,2,0.0
session_000627,user_0911,2024-08-14 02:05:04,1053,desktop,FR,13,0.0
session_000628,user_0752,2024-01-30 23:34:14,2993,mobile,BR,3,0.0
session_000629,user_0610,2024-09-06 10:14:49,1260,desktop,MX,7,0.0
session_000630,user_0901,2024-11-13 08:18:45,1808,mobile,UK,14,0.0
session_000631,user_0650,2024-10-28 22:04:00,2619,mobile,US,5,0.0
session_000632,user_0515,2024-09-27 23:40:30,934,desktop,US,11,228.35195562907825
session_000633,user_0590,2024-07-15 00:25:06,398,desktop,AU,5,395.3204662592558
session_000634,user_0586,2024-10-16 10:50:22,231,tablet,AU,5,0.0
