event_id,session_id,user_id,event_time,event_type,page_type,device_type,location,value,user_agent,referrer
event_000189,session_001014,user_0677,2024-03-07 13:26:42,click,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000190,session_001522,user_0782,2024-06-29 05:09:12,logout,home,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000191,session_004882,user_0293,2024-08-11 04:49:30,add_to_cart,product,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000192,session_001899,user_0466,2024-10-06 06:38:58,add_to_cart,search,tablet,FR,59.85679816042227,Mozilla/5.0 (tablet) Browser/1.0,email
event_000193,session_002018,user_0006,2024-11-04 06:51:41,purchase,about,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000194,session_001894,user_0008,2024-12-03 13:54:32,click,product,desktop,FR,20.886519138058535,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000195,session_002049,user_0686,2024-05-03 09:46:32,logout,checkout,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000196,session_002565,user_0093,2024-05-22 10:24:38,page_view,about,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000197,session_000127,user_0136,2024-11-01 11:11:44,purchase,blog,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000198,session_004249,user_0741,2024-04-26 12:00:07,purchase,search,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000199,session_001018,user_0804,2024-07-01 19:49:24,page_view,checkout,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000200,session_004239,user_0101,2024-01-20 09:30:04,page_view,checkout,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000201,session_002296,user_0328,2024-02-13 02:49:00,add_to_cart,checkout,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000202,session_003983,user_0099,2024-05-22 19:09:23,login,profile,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_000203,session_003491,user_0627,2024-01-03 20:05:42,click,blog,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000204,session_001772,user_0902,2024-12-27 14:22:23,page_view,about,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000205,session_003366,user_0777,2024-10-17 18:12:26,add_to_cart,home,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000206,session_001746,user_0290,2024-04-06 10:30:33,purchase,product,mobile,AU,78.87670992830127,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000207,session_003528,user_0338,2024-02-06 05:17:40,click,product,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000208,session_002722,user_0579,2024-11-23 04:09:49,purchase,home,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000209,session_001683,user_0518,2024-01-25 17:27:41,click,profile,desktop,DE,5.707230590556412,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000210,session_004037,user_0788,2024-07-11 08:49:02,add_to_cart,home,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000211,session_003978,user_0012,2024-04-13 17:41:40,purchase,home,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000212,session_004757,user_0792,2024-03-03 10:01:58,page_view,home,tablet,IN,91.95417789449442,Mozilla/5.0 (tablet) Browser/1.0,email
event_000213,session_001061,user_0695,2024-12-25 01:30:48,add_to_cart,checkout,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000214,session_001495,user_0394,2024-09-23 13:14:17,signup,about,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000215,session_001040,user_0163,2024-08-22 11:19:09,logout,search,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000216,session_001207,user_0482,2024-06-08 20:04:38,login,home,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000217,session_001101,user_0815,2024-09-25 16:13:35,page_view,blog,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_000218,session_003150,user_0013,2024-06-02 13:50:58,add_to_cart,product,mobile,DE,81.44449327163122,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000219,session_000280,user_0316,2024-04-11 14:17:03,login,about,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000220,session_000185,user_0086,2024-10-23 08:49:50,login,blog,mobile,BR,97.85074259125406,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000221,session_004656,user_0983,2024-04-20 22:54:53,signup,search,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000222,session_003659,user_0515,2024-05-20 06:39:50,click,about,desktop,MX,99.60532574761643,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000223,session_002577,user_0115,2024-11-28 07:47:56,page_view,blog,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000224,session_002669,user_0258,2024-07-05 20:37:06,add_to_cart,search,desktop,IN,78.7063868152271,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000225,session_000958,user_0313,2024-05-25 10:26:30,add_to_cart,blog,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000226,session_001988,user_0736,2024-10-23 15:38:03,page_view,product,tablet,UK,25.749488073658366,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000227,session_002483,user_0553,2024-05-10 17:54:47,login,home,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000228,session_000156,user_0162,2024-10-20 00:30:05,click,search,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000229,session_003550,user_0551,2024-12-07 17:58:36,signup,search,mobile,CA,4.9023836952086235,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000230,session_002406,user_0577,2024-09-05 14:02:06,page_view,search,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000231,session_002939,user_0063,2024-03-08 07:50:09,add_to_cart,support,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000232,session_002422,user_0921,2024-11-26 18:13:40,login,checkout,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000233,session_002310,user_0321,2024-04-09 01:46:50,signup,support,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000234,session_003633,user_0102,2024-05-27 00:37:04,page_view,product,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000235,session_000323,user_0286,2024-10-19 04:58:27,add_to_cart,blog,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000236,session_004154,user_0622,2024-08-20 06:58:42,scroll,product,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000237,session_002890,user_0058,2024-10-02 14:33:58,login,home,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000238,session_003015,user_0989,2024-04-04 10:57:01,login,home,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000239,session_002770,user_0173,2024-03-26 01:27:59,add_to_cart,product,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000240,session_000582,user_0278,2024-12-10 18:14:48,logout,search,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000241,session_003172,user_0344,2024-08-05 07:28:21,click,home,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_000242,session_001280,user_0403,2024-04-25 22:29:41,purchase,product,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000243,session_003865,user_0301,2024-02-10 11:47:33,scroll,blog,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000244,session_000816,user_0430,2024-09-04 02:29:17,signup,search,desktop,FR,59.37143446461882,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000245,session_002993,user_0234,2024-11-01 23:05:38,scroll,search,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000246,session_004442,user_0459,2024-08-30 15:45:20,scroll,product,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000247,session_003636,user_0033,2024-07-16 00:55:10,scroll,search,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_000248,session_004039,user_0867,2024-01-08 20:07:10,add_to_cart,blog,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000249,session_002180,user_0155,2024-06-28 23:09:36,signup,home,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000250,session_002535,user_0941,2024-08-21 08:40:24,login,search,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000251,session_004751,user_0881,2024-08-14 08:59:49,signup,about,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000252,session_001998,user_0199,2024-11-17 18:57:44,logout,about,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000253,session_004687,user_0859,2024-10-02 17:06:35,purchase,about,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000254,session_002033,user_0096,2024-10-31 08:00:04,scroll,blog,mobile,MX,9.961581122132257,Mozilla/5.0 (mobile) Browser/1.0,email
event_000255,session_003723,user_0699,2024-10-05 06:01:07,logout,checkout,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000256,session_003656,user_0686,2024-10-28 18:50:09,add_to_cart,support,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000257,session_003482,user_0998,2024-04-22 22:59:47,page_view,product,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000258,session_001554,user_0115,2024-10-20 20:14:26,scroll,support,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000259,session_002805,user_0423,2024-09-01 23:54:37,purchase,product,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000260,session_004065,user_0775,2024-02-27 16:56:16,login,support,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000261,session_002609,user_0262,2024-07-05 00:27:07,page_view,blog,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000262,session_001741,user_0912,2024-01-08 13:07:55,logout,about,tablet,UK,30.301094692737784,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_000263,session_003648,user_0427,2024-02-02 04:55:59,add_to_cart,product,desktop,BR,35.543754551529005,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000264,session_003834,user_0188,2024-07-12 19:23:19,scroll,blog,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000265,session_000700,user_0632,2024-05-18 02:51:48,login,search,mobile,DE,28.217428204254126,Mozilla/5.0 (mobile) Browser/1.0,email
event_000266,session_004409,user_0698,2024-10-09 16:41:59,add_to_cart,blog,tablet,CA,38.94426971179369,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000267,session_004019,user_0729,2024-12-25 17:02:57,signup,search,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000268,session_003878,user_0362,2024-07-11 02:34:36,logout,profile,tablet,JP,33.82639861840621,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_000269,session_001505,user_0624,2024-10-08 02:24:13,login,home,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000270,session_001767,user_0401,2024-08-21 17:18:52,add_to_cart,checkout,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000271,session_001071,user_0311,2024-04-20 20:16:56,scroll,about,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000272,session_004157,user_0214,2024-12-25 00:06:38,add_to_cart,home,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000273,session_004760,user_0816,2024-08-25 04:18:30,scroll,support,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000274,session_001923,user_0891,2024-02-23 09:21:26,logout,home,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000275,session_003806,user_0570,2024-01-08 16:18:13,signup,search,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000276,session_002338,user_0123,2024-10-31 22:13:07,login,home,mobile,DE,48.19459960099846,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000277,session_000840,user_0031,2024-02-08 16:51:45,login,profile,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000278,session_004304,user_0928,2024-02-16 21:21:18,scroll,search,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000279,session_002358,user_0331,2024-11-01 11:17:14,click,product,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000280,session_004767,user_0731,2024-06-18 14:35:25,page_view,about,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000281,session_004975,user_0489,2024-07-06 17:27:31,login,home,desktop,BR,60.64380040314627,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000282,session_003498,user_0816,2024-11-07 13:50:51,add_to_cart,home,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000283,session_001162,user_0952,2024-02-26 18:53:10,page_view,about,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000284,session_004291,user_0638,2024-10-02 10:15:00,purchase,profile,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000285,session_004747,user_0671,2024-11-23 15:15:25,scroll,profile,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000286,session_002454,user_0361,2024-02-10 05:35:48,scroll,support,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000287,session_002283,user_0071,2024-06-30 20:46:19,click,home,desktop,JP,37.93347751553399,Mozilla/5.0 (desktop) Browser/1.0,email
event_000288,session_002887,user_0028,2024-01-28 14:10:24,click,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_000289,session_004688,user_0179,2024-10-02 13:01:09,signup,support,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000290,session_002025,user_0255,2024-02-27 01:32:33,click,checkout,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000291,session_000773,user_0738,2024-03-16 09:57:15,logout,blog,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000292,session_000672,user_0904,2024-07-31 13:40:33,page_view,profile,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000293,session_000487,user_0307,2024-11-23 10:26:28,logout,support,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_000294,session_002079,user_0957,2024-02-10 01:04:24,purchase,search,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_000295,session_001702,user_0598,2024-12-17 07:30:44,add_to_cart,blog,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000296,session_001302,user_0598,2024-01-01 09:40:56,signup,support,desktop,BR,71.9506230051375,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_000297,session_002510,user_0683,2024-11-12 10:53:18,page_view,profile,tablet,DE,98.11310077535367,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000298,session_003674,user_0721,2024-10-21 17:38:03,scroll,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000299,session_001674,user_0420,2024-09-25 01:53:24,logout,checkout,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000300,session_002887,user_0028,2024-01-28 13:56:19,scroll,support,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000301,session_001193,user_0366,2024-01-30 15:23:23,signup,profile,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000302,session_003232,user_0026,2024-09-27 19:48:48,add_to_cart,about,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000303,session_004179,user_0270,2024-08-30 09:28:02,signup,product,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_000304,session_003573,user_0159,2024-08-01 12:09:34,scroll,about,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000305,session_004410,user_0955,2024-09-22 04:08:36,click,home,desktop,CA,44.311356082111445,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_000306,session_004889,user_0951,2024-07-17 01:08:59,logout,blog,tablet,CA,74.93477410204599,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000307,session_002594,user_0739,2024-02-22 15:24:41,purchase,product,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000308,session_001152,user_0788,2024-09-12 00:16:39,signup,home,desktop,BR,70.4365267573423,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_000309,session_003769,user_0602,2024-08-22 13:53:01,click,checkout,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000310,session_002042,user_0277,2024-01-07 13:02:12,add_to_cart,home,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000311,session_003459,user_0768,2024-03-21 02:13:30,add_to_cart,product,tablet,FR,39.56577421875112,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_000312,session_002603,user_0146,2024-10-11 12:03:57,click,profile,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000313,session_000650,user_0338,2024-06-23 10:35:40,click,blog,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000314,session_003241,user_0612,2024-09-25 04:15:38,purchase,product,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_000315,session_000471,user_0705,2024-09-29 01:55:59,click,about,desktop,AU,19.055805424061045,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000316,session_002944,user_0770,2024-09-25 11:38:01,page_view,about,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000317,session_001514,user_0690,2024-05-31 11:41:35,add_to_cart,profile,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_000318,session_004878,user_0469,2024-11-13 19:09:23,page_view,product,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000319,session_000800,user_0994,2024-10-13 19:36:04,scroll,support,tablet,JP,82.70860820926652,Mozilla/5.0 (tablet) Browser/1.0,email
event_000320,session_001294,user_0379,2024-02-07 23:44:30,scroll,search,tablet,AU,0.008629572338192393,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000321,session_001709,user_0364,2024-08-22 03:12:59,logout,blog,mobile,US,69.24614130970949,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000322,session_003300,user_0925,2024-07-06 14:13:33,scroll,blog,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000323,session_002044,user_0764,2024-12-04 20:00:07,page_view,search,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000324,session_000525,user_0565,2024-04-11 05:09:18,page_view,search,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_000325,session_002587,user_0861,2024-08-01 22:27:38,click,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000326,session_003329,user_0464,2024-01-12 04:18:31,scroll,about,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_000327,session_002244,user_0046,2024-11-12 23:46:55,add_to_cart,about,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_000328,session_000407,user_0327,2024-04-11 10:00:24,login,search,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000329,session_003080,user_0859,2024-03-27 09:41:15,login,about,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_000330,session_001385,user_0803,2024-08-13 20:03:04,signup,support,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_000331,session_003168,user_0164,2024-06-09 17:08:56,logout,product,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000332,session_002764,user_0733,2024-02-08 12:12:54,click,checkout,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_000333,session_000895,user_0055,2024-03-14 08:53:39,signup,product,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_000334,session_004557,user_0673,2024-10-11 13:59:29,click,about,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
